draw_no,draw_date,main,supp,powerball,source
3337,2013-07-13,5 9 14 27 37 40,18 38,,archive
3339,2013-07-20,1 3 9 12 22 29,18 37,,archive
3341,2013-07-27,6 25 27 29 38 41,43 45,,archive
3343,2013-08-03,1 14 24 26 30 37,10 20,,archive
3345,2013-08-10,8 18 21 23 27 37,6 22,,archive
3347,2013-08-17,5 27 33 35 42 45,4 16,,archive
3349,2013-08-24,12 15 16 37 42 45,6 9,,archive
3351,2013-08-31,15 18 26 28 39 41,11 42,,archive
3353,2013-09-07,1 11 12 15 25 36,17 33,,archive
3355,2013-09-14,3 11 20 28 34 40,25 39,,archive
3357,2013-09-21,1 2 5 16 19 42,10 37,,archive
3359,2013-09-28,1 13 21 27 34 37,15 45,,archive
3361,2013-10-05,6 8 11 21 27 31,19 30,,archive
3363,2013-10-12,3 9 33 34 39 41,8 38,,archive
3365,2013-10-19,5 20 27 31 37 42,3 38,,archive
3367,2013-10-26,9 13 16 21 33 44,11 20,,archive
3369,2013-11-02,2 5 23 32 40 43,34 35,,archive
3371,2013-11-09,2 16 20 27 28 32,7 8,,archive
3373,2013-11-16,5 8 15 32 36 39,9 42,,archive
3375,2013-11-23,5 7 20 30 31 39,9 22,,archive
3377,2013-11-30,24 27 30 37 43 45,21 22,,archive
3379,2013-12-07,3 7 28 31 38 41,15 37,,archive
3381,2013-12-14,4 9 14 22 42 45,11 21,,archive
3383,2013-12-21,1 3 10 17 20 35,24 34,,archive
3385,2013-12-28,17 22 24 25 26 40,13 30,,archive
3387,2014-01-04,5 6 10 28 32 40,29 37,,archive
3389,2014-01-11,7 14 23 27 38 40,4 8,,archive
3391,2014-01-18,1 9 10 13 27 39,15 28,,archive
3393,2014-01-25,30 35 36 37 42 43,5 14,,archive
3395,2014-02-01,11 16 32 40 41 45,7 28,,archive
3397,2014-02-08,6 15 17 21 22 42,18 30,,archive
3399,2014-02-15,6 27 28 32 39 40,1 34,,archive
3401,2014-02-22,8 12 15 25 26 45,23 28,,archive
3403,2014-03-01,4 13 33 35 39 45,14 29,,archive
3405,2014-03-08,3 19 27 38 40 42,12 17,,archive
3407,2014-03-15,13 33 36 38 39 43,20 41,,archive
3409,2014-03-22,4 12 18 19 29 33,17 43,,archive
3411,2014-03-29,10 21 22 26 29 41,25 27,,archive
3413,2014-04-05,1 22 24 29 36 39,6 45,,archive
3415,2014-04-12,13 18 20 21 28 45,23 41,,archive
3417,2014-04-19,3 7 17 23 25 26,10 15,,archive
3419,2014-04-26,12 20 24 32 39 45,3 29,,archive
3421,2014-05-03,1 12 14 19 37 41,7 23,,archive
3423,2014-05-10,10 13 16 22 39 45,2 9,,archive
3425,2014-05-17,8 9 22 25 36 42,28 33,,archive
3427,2014-05-24,11 13 28 37 43 45,26 27,,archive
3429,2014-05-31,1 13 20 26 37 45,22 27,,archive
3431,2014-06-07,1 19 20 36 38 41,10 29,,archive
3433,2014-06-14,11 13 16 19 27 35,24 36,,archive
3435,2014-06-21,1 12 28 31 32 34,8 24,,archive
3437,2014-06-28,1 17 20 40 42 44,5 30,,archive
3439,2014-07-05,5 7 14 20 31 39,18 27,,archive
3441,2014-07-12,1 3 15 19 42 44,36 37,,archive
3443,2014-07-19,4 8 13 27 28 42,6 26,,archive
3445,2014-07-26,5 7 12 28 40 45,20 37,,archive
3447,2014-08-02,7 10 12 26 30 36,15 32,,archive
3449,2014-08-09,23 26 27 30 31 41,16 38,,archive
3451,2014-08-16,2 3 15 16 18 24,25 31,,archive
3453,2014-08-23,11 29 30 40 41 43,2 4,,archive
3455,2014-08-30,2 14 24 37 40 44,18 33,,archive
3457,2014-09-06,4 10 17 27 34 43,18 26,,archive
3459,2014-09-13,1 5 10 14 29 33,9 22,,archive
3461,2014-09-20,1 12 22 27 38 40,20 32,,archive
3463,2014-09-27,1 6 16 20 25 36,24 33,,archive
3465,2014-10-04,6 20 22 29 32 44,38 41,,archive
3467,2014-10-11,3 11 13 21 42 44,26 32,,archive
3469,2014-10-18,5 7 8 9 27 34,23 31,,archive
3471,2014-10-25,11 12 17 36 38 44,9 31,,archive
3473,2014-11-01,9 15 21 24 30 42,1 2,,archive
3475,2014-11-08,16 19 20 22 27 35,23 24,,archive
3477,2014-11-15,4 9 13 37 42 43,1 23,,archive
3479,2014-11-22,1 5 14 23 31 42,10 44,,archive
3481,2014-11-29,18 28 31 36 41 42,13 27,,archive
3483,2014-12-06,1 5 13 36 38 39,4 23,,archive
3485,2014-12-13,6 11 16 17 21 44,18 40,,archive
3487,2014-12-20,6 8 9 19 21 41,2 34,,archive
3489,2014-12-27,7 16 20 33 39 43,3 41,,archive
3491,2015-01-03,18 21 35 38 39 43,13 27,,archive
3493,2015-01-10,4 19 24 25 27 34,33 41,,archive
3495,2015-01-17,1 10 16 30 33 41,28 32,,archive
3497,2015-01-24,10 12 30 34 42 44,1 32,,archive
3499,2015-01-31,9 15 19 26 33 36,4 45,,archive
3501,2015-02-07,9 19 30 33 41 44,35 36,,archive
3503,2015-02-14,16 22 24 35 37 42,29 36,,archive
3505,2015-02-21,5 10 11 24 39 41,3 18,,archive
3507,2015-02-28,1 11 14 33 37 45,22 41,,archive
3509,2015-03-07,3 6 24 40 41 44,25 26,,archive
3511,2015-03-14,7 9 17 26 42 43,24 29,,archive
3513,2015-03-21,2 11 12 16 24 39,42 43,,archive
3515,2015-03-28,13 16 17 18 25 29,26 27,,archive
3517,2015-04-04,1 24 34 40 44 45,16 20,,archive
3519,2015-04-11,3 7 13 21 24 30,4 27,,archive
3521,2015-04-18,4 14 16 18 26 27,5 10,,archive
3523,2015-04-25,5 7 12 20 29 42,11 30,,archive
3525,2015-05-02,6 15 18 23 35 43,16 44,,archive
3527,2015-05-09,4 13 27 29 31 32,34 36,,archive
3529,2015-05-16,10 15 16 26 30 45,12 21,,archive
3531,2015-05-23,1 2 31 38 39 45,26 34,,archive
3533,2015-05-30,16 20 23 36 38 43,13 19,,archive
3535,2015-06-06,15 29 31 32 33 39,12 22,,archive
3537,2015-06-13,8 20 36 38 43 45,16 29,,archive
3539,2015-06-20,8 10 22 27 39 44,20 25,,archive
3541,2015-06-27,15 17 29 30 32 39,21 41,,archive
3543,2015-07-04,8 15 25 30 31 44,4 14,,archive
3545,2015-07-11,14 23 24 28 41 45,5 43,,archive
3547,2015-07-18,3 11 13 29 38 42,15 19,,archive
3549,2015-07-25,7 8 13 20 23 32,26 34,,archive
3551,2015-08-01,6 10 15 16 17 29,18 33,,archive
3553,2015-08-08,1 13 24 28 29 33,14 20,,archive
3555,2015-08-15,6 12 23 26 28 36,27 43,,archive
3557,2015-08-22,4 13 18 27 30 36,5 32,,archive
3559,2015-08-29,11 18 26 27 37 39,5 30,,archive
3561,2015-09-05,5 13 27 31 37 42,18 30,,archive
3563,2015-09-12,16 17 21 29 38 42,11 27,,archive
3565,2015-09-19,4 5 16 29 32 44,19 37,,archive
3567,2015-09-26,5 12 13 17 22 26,4 44,,archive
3569,2015-10-03,3 6 7 21 22 43,14 39,,archive
3571,2015-10-10,1 5 7 8 15 39,30 34,,archive
3573,2015-10-17,2 7 10 13 23 24,8 21,,archive
3575,2015-10-24,1 15 18 29 37 40,8 30,,archive
3577,2015-10-31,10 14 19 20 27 37,13 29,,archive
3579,2015-11-07,4 6 17 31 38 39,23 37,,archive
3581,2015-11-14,6 10 21 28 37 42,14 39,,archive
3583,2015-11-21,6 9 10 11 35 37,15 31,,archive
3585,2015-11-28,1 9 17 18 24 34,26 36,,archive
3587,2015-12-05,15 18 28 32 40 42,7 14,,archive
3589,2015-12-12,6 7 8 11 31 40,22 30,,archive
3591,2015-12-19,3 6 11 24 33 34,1 4,,archive
3593,2015-12-26,5 9 25 34 35 36,29 42,,archive
3595,2016-01-02,3 10 31 40 44 45,37 38,,archive
3597,2016-01-09,2 18 20 25 30 36,5 11,,archive
3599,2016-01-16,1 3 11 13 22 24,29 30,,archive
3601,2016-01-23,20 24 33 41 44 45,12 29,,archive
3603,2016-01-30,5 20 25 28 29 45,21 30,,archive
3605,2016-02-06,4 26 33 39 40 43,32 41,,archive
3607,2016-02-13,2 8 25 27 28 43,6 32,,archive
3609,2016-02-20,5 17 22 26 30 42,19 36,,archive
3611,2016-02-27,3 5 18 21 22 38,27 45,,archive
3613,2016-03-05,2 11 20 26 39 45,19 33,,archive
3615,2016-03-12,1 3 8 16 28 37,5 30,,archive
3617,2016-03-19,8 10 16 24 28 31,2 4,,archive
3619,2016-03-26,5 9 17 24 32 43,21 31,,archive
3621,2016-04-02,7 11 12 23 29 36,9 33,,archive
3623,2016-04-09,3 6 18 21 23 41,16 30,,archive
3625,2016-04-16,1 3 11 29 36 42,26 33,,archive
3627,2016-04-23,3 10 27 32 34 36,20 26,,archive
3629,2016-04-30,2 20 22 24 27 30,10 26,,archive
3631,2016-05-07,1 3 14 24 31 35,8 17,,archive
3633,2016-05-14,4 10 13 21 33 34,14 30,,archive
3635,2016-05-21,5 11 13 14 37 39,12 32,,archive
3637,2016-05-28,1 21 34 35 37 42,11 26,,archive
3639,2016-06-04,3 12 26 27 38 43,16 44,,archive
3641,2016-06-11,4 10 25 32 39 45,22 26,,archive
3643,2016-06-18,1 2 13 20 39 44,4 7,,archive
3645,2016-06-25,4 7 10 17 28 31,12 23,,archive
3647,2016-07-02,5 12 16 20 31 41,10 29,,archive
3649,2016-07-09,13 17 21 25 33 38,11 18,,archive
3651,2016-07-16,1 3 7 12 24 32,2 10,,archive
3653,2016-07-23,4 7 10 15 22 32,6 38,,archive
3655,2016-07-30,27 32 33 37 40 45,22 38,,archive
3657,2016-08-06,6 12 15 19 23 31,8 22,,archive
3659,2016-08-13,11 14 16 37 41 45,1 32,,archive
3661,2016-08-20,8 16 23 34 42 45,3 44,,archive
3663,2016-08-27,4 5 13 18 25 34,23 31,,archive
3665,2016-09-03,7 23 28 32 36 40,39 41,,archive
3667,2016-09-10,5 7 9 13 18 27,25 42,,archive
3669,2016-09-17,3 8 9 12 18 27,4 39,,archive
3671,2016-09-24,11 12 18 25 34 45,13 37,,archive
3673,2016-10-01,6 14 22 26 35 37,10 31,,archive
3675,2016-10-08,2 3 6 21 26 38,22 35,,archive
3677,2016-10-15,2 8 21 22 31 40,28 30,,archive
3679,2016-10-22,16 22 35 37 39 42,29 43,,archive
3681,2016-10-29,15 20 23 33 39 42,22 36,,archive
3683,2016-11-05,9 23 24 34 38 43,13 37,,archive
3685,2016-11-12,1 3 12 18 22 38,34 40,,archive
3687,2016-11-19,1 12 14 16 24 40,20 31,,archive
3689,2016-11-26,18 19 27 29 38 45,32 35,,archive
3691,2016-12-03,10 11 18 26 39 44,15 16,,archive
3693,2016-12-10,5 20 25 33 34 36,27 42,,archive
3695,2016-12-17,8 17 18 29 36 42,11 33,,archive
3697,2016-12-24,4 5 9 24 34 39,15 29,,archive
3699,2016-12-31,4 11 16 18 31 40,17 38,,archive
3701,2017-01-07,7 19 20 22 40 41,5 35,,archive
3703,2017-01-14,9 12 21 22 30 41,20 27,,archive
3705,2017-01-21,14 17 30 37 41 43,5 38,,archive
3707,2017-01-28,6 10 19 28 37 40,8 33,,archive
3709,2017-02-04,4 16 22 34 36 38,3 26,,archive
3711,2017-02-11,3 18 41 42 43 45,2 21,,archive
3713,2017-02-18,21 25 28 30 33 37,3 36,,archive
3715,2017-02-25,7 22 29 33 36 44,5 45,,archive
3717,2017-03-04,9 12 15 18 28 34,1 44,,archive
3719,2017-03-11,1 10 15 31 36 39,11 32,,archive
3721,2017-03-18,1 10 15 23 36 43,2 34,,archive
3723,2017-03-25,16 20 23 28 35 39,4 27,,archive
3725,2017-04-01,16 20 24 32 34 37,4 45,,archive
3727,2017-04-08,3 7 25 27 32 38,21 28,,archive
3729,2017-04-15,3 15 26 32 40 44,16 41,,archive
3731,2017-04-22,11 13 18 21 24 30,15 27,,archive
3733,2017-04-29,3 10 23 29 34 37,1 24,,archive
3735,2017-05-06,8 9 16 26 39 41,28 31,,archive
3737,2017-05-13,1 16 21 30 35 40,2 7,,archive
3739,2017-05-20,6 10 11 15 29 33,5 25,,archive
3741,2017-05-27,15 17 18 24 42 45,35 36,,archive
3743,2017-06-03,9 21 27 30 32 35,20 31,,archive
3745,2017-06-10,12 14 20 22 24 44,6 32,,archive
3747,2017-06-17,5 19 25 30 33 34,1 2,,archive
3749,2017-06-24,1 5 13 29 32 43,38 40,,archive
3751,2017-07-01,6 10 18 19 32 36,1 13,,archive
3753,2017-07-08,11 18 22 24 26 33,19 28,,archive
3755,2017-07-15,1 11 22 25 41 44,9 23,,archive
3757,2017-07-22,11 22 27 32 42 44,7 39,,archive
3759,2017-07-29,28 30 31 34 42 43,4 25,,archive
3761,2017-08-05,1 7 11 20 21 32,22 26,,archive
3763,2017-08-12,7 11 14 16 26 45,34 35,,archive
3765,2017-08-19,3 9 23 30 39 45,7 17,,archive
3767,2017-08-26,11 15 20 27 38 45,18 42,,archive
3769,2017-09-02,16 17 21 22 23 44,2 30,,archive
3771,2017-09-09,12 21 28 35 40 42,4 9,,archive
3773,2017-09-16,5 10 20 29 41 45,7 26,,archive
3775,2017-09-23,6 8 13 40 44 45,2 16,,archive
3777,2017-09-30,1 19 20 22 32 34,3 33,,archive
3779,2017-10-07,7 13 15 18 31 34,17 27,,archive
3781,2017-10-14,6 13 18 25 34 39,9 42,,archive
3783,2017-10-21,13 22 30 34 42 45,39 44,,archive
3785,2017-10-28,1 13 17 38 40 44,22 31,,archive
3787,2017-11-04,4 7 17 22 26 30,41 44,,archive
3789,2017-11-11,18 19 27 30 38 43,16 21,,archive
3791,2017-11-18,6 19 26 28 40 42,33 36,,archive
3793,2017-11-25,4 6 18 31 36 44,1 10,,archive
3795,2017-12-02,8 14 16 23 25 44,2 9,,archive
3797,2017-12-09,14 17 28 30 34 36,44 45,,archive
3799,2017-12-16,1 5 26 28 39 45,12 44,,archive
3801,2017-12-23,8 11 13 21 23 34,24 42,,archive
3803,2017-12-30,6 9 27 30 35 37,4 14,,archive
3805,2018-01-06,3 12 31 32 35 44,13 14,,archive
3807,2018-01-13,1 6 16 19 36 45,5 11,,archive
3809,2018-01-20,2 5 9 14 31 34,7 13,,archive
3811,2018-01-27,1 4 7 11 32 40,26 29,,archive
3813,2018-02-03,11 12 13 23 24 27,22 31,,archive
3815,2018-02-10,2 7 16 23 27 44,25 28,,archive
3817,2018-02-17,3 8 13 30 31 35,17 25,,archive
3819,2018-02-24,1 5 14 15 19 30,20 28,,archive
3821,2018-03-03,2 21 29 35 36 45,40 44,,archive
3823,2018-03-10,2 4 22 31 34 44,25 27,,archive
3825,2018-03-17,26 32 33 35 38 41,27 45,,archive
3827,2018-03-24,10 19 23 30 33 39,17 34,,archive
3829,2018-03-31,8 15 23 27 43 44,11 35,,archive
3831,2018-04-07,6 7 8 17 23 35,29 30,,archive
3833,2018-04-14,7 9 10 17 18 38,20 35,,archive
3835,2018-04-21,11 12 17 31 42 44,3 19,,archive
3837,2018-04-28,13 29 33 35 38 43,15 41,,archive
3839,2018-05-05,10 22 28 34 42 45,3 11,,archive
3841,2018-05-12,6 12 14 17 31 38,32 34,,archive
3843,2018-05-19,6 9 21 33 39 42,19 40,,archive
3845,2018-05-26,10 21 25 29 38 40,7 22,,archive
3847,2018-06-02,7 14 17 19 24 37,2 23,,archive
3849,2018-06-09,7 10 22 25 26 36,30 43,,archive
3851,2018-06-16,2 8 12 22 26 45,1 38,,archive
3853,2018-06-23,9 10 18 31 35 41,16 26,,archive
3855,2018-06-30,1 14 20 25 26 40,3 24,,archive
3857,2018-07-07,1 6 18 23 29 43,3 35,,archive
3859,2018-07-14,6 11 12 32 40 45,10 20,,archive
3861,2018-07-21,2 4 14 15 16 24,18 33,,archive
3863,2018-07-28,21 27 29 31 37 40,6 11,,archive
3865,2018-08-04,12 14 24 25 35 38,36 39,,archive
3867,2018-08-11,1 8 15 20 23 44,11 18,,archive
3869,2018-08-18,6 17 19 26 37 38,2 10,,archive
3871,2018-08-25,5 15 18 29 31 35,9 36,,archive
3873,2018-09-01,5 10 14 16 36 43,18 19,,archive
3875,2018-09-08,19 22 24 25 42 43,4 14,,archive
3877,2018-09-15,1 3 7 15 44 45,26 34,,archive
3879,2018-09-22,9 21 26 29 32 44,2 28,,archive
3881,2018-09-29,2 9 10 13 16 25,17 19,,archive
3883,2018-10-06,1 2 7 22 34 40,15 26,,archive
3885,2018-10-13,3 6 10 34 37 40,15 18,,archive
3887,2018-10-20,5 14 15 38 42 45,8 22,,archive
3889,2018-10-27,9 13 16 17 32 37,6 14,,archive
3891,2018-11-03,3 5 12 14 35 36,15 42,,archive
3893,2018-11-10,1 21 22 23 38 44,17 20,,archive
3895,2018-11-17,6 18 19 26 30 31,16 25,,archive
3897,2018-11-24,7 10 20 24 29 37,32 42,,archive
3899,2018-12-01,5 24 25 27 31 38,18 20,,archive
3901,2018-12-08,2 6 23 25 26 43,7 9,,archive
3903,2018-12-15,23 28 32 33 35 39,5 42,,archive
3905,2018-12-22,5 9 14 29 41 43,15 37,,archive
3907,2018-12-29,2 9 17 30 33 39,22 41,,archive
3909,2019-01-05,3 18 20 24 26 34,32 42,,archive
3911,2019-01-12,5 11 15 23 35 45,17 43,,archive
3913,2019-01-19,8 10 11 15 26 45,28 37,,archive
3915,2019-01-26,8 18 19 36 38 42,4 39,,archive
3917,2019-02-02,1 5 12 21 24 45,2 15,,archive
3919,2019-02-09,9 11 13 16 17 21,33 38,,archive
3921,2019-02-16,18 19 26 27 38 43,15 22,,archive
3923,2019-02-23,13 19 20 21 25 37,27 33,,archive
3925,2019-03-02,5 10 38 39 40 43,4 24,,archive
3927,2019-03-09,16 17 21 27 29 43,37 40,,archive
3929,2019-03-16,1 8 12 15 31 42,32 36,,archive
3931,2019-03-23,9 29 32 33 37 39,11 27,,archive
3933,2019-03-30,5 8 26 27 31 33,11 22,,archive
3935,2019-04-06,4 8 10 12 38 39,6 13,,archive
3937,2019-04-13,16 18 19 21 22 25,4 41,,archive
3939,2019-04-20,9 14 16 18 20 36,7 19,,archive
3941,2019-04-27,1 16 21 26 39 41,2 6,,archive
3943,2019-05-04,7 8 23 24 27 33,15 41,,archive
3945,2019-05-11,17 27 28 32 34 44,8 22,,archive
3947,2019-05-18,2 6 8 36 39 45,5 13,,archive
3949,2019-05-25,1 11 18 29 35 44,28 38,,archive
3951,2019-06-01,6 9 20 25 27 31,2 36,,archive
3953,2019-06-08,1 22 24 36 39 42,12 41,,archive
3955,2019-06-15,8 18 24 39 41 42,5 16,,archive
3957,2019-06-22,5 10 11 12 29 41,13 21,,archive
3959,2019-06-29,5 14 21 33 35 42,7 40,,archive
3961,2019-07-06,15 18 23 30 41 44,1 5,,archive
3963,2019-07-13,5 16 18 22 36 41,1 7,,archive
3965,2019-07-20,2 8 12 18 30 42,14 39,,archive
3967,2019-07-27,11 13 23 27 35 38,5 8,,archive
3969,2019-08-03,3 5 28 32 38 44,25 27,,archive
3971,2019-08-10,1 6 9 37 38 39,11 45,,archive
3973,2019-08-17,6 19 23 24 28 35,29 38,,archive
3975,2019-08-24,4 9 10 11 32 33,23 29,,archive
3977,2019-08-31,7 14 15 17 36 41,20 24,,archive
3979,2019-09-07,1 8 10 14 23 36,7 15,,archive
3981,2019-09-14,7 20 27 38 39 41,9 43,,archive
3983,2019-09-21,14 29 32 33 40 43,12 24,,archive
3985,2019-09-28,4 11 18 20 22 41,12 44,,archive
3987,2019-10-05,4 12 20 33 34 36,10 23,,archive
3989,2019-10-12,6 8 16 17 27 33,26 28,,archive
3991,2019-10-19,18 21 26 39 41 43,33 35,,archive
3993,2019-10-26,2 7 28 29 31 45,6 38,,archive
3995,2019-11-02,1 2 10 12 21 42,13 40,,archive
3997,2019-11-09,1 10 25 27 28 36,14 18,,archive
3999,2019-11-16,11 22 28 31 32 34,14 21,,archive
4001,2019-11-23,7 14 25 30 37 45,6 34,,archive
4003,2019-11-30,10 16 20 22 30 38,14 42,,archive
4005,2019-12-07,1 13 16 25 30 32,17 22,,archive
4007,2019-12-14,1 9 31 34 39 40,17 37,,archive
4009,2019-12-21,18 23 28 30 35 37,4 33,,archive
4011,2019-12-28,1 13 19 31 37 39,5 33,,archive
4013,2020-01-04,11 16 33 38 40 42,12 45,,archive
4015,2020-01-11,11 17 18 20 37 41,15 36,,archive
4017,2020-01-18,3 10 12 24 34 35,38 40,,archive
4019,2020-01-25,10 17 19 24 36 38,22 40,,archive
4021,2020-02-01,1 10 17 24 29 33,5 26,,archive
4023,2020-02-08,17 19 24 36 38 44,2 39,,archive
4025,2020-02-15,3 4 11 21 24 39,34 40,,archive
4027,2020-02-22,8 11 15 16 23 29,7 25,,archive
4029,2020-02-29,3 12 29 30 31 38,22 45,,archive
4031,2020-03-07,3 7 28 33 34 40,1 38,,archive
4033,2020-03-14,8 13 27 40 41 42,3 4,,archive
4035,2020-03-21,10 19 26 27 31 33,9 43,,archive
4037,2020-03-28,3 7 10 16 37 43,20 23,,archive
4039,2020-04-04,11 19 22 33 36 39,7 18,,archive
4041,2020-04-11,5 10 11 14 26 27,35 37,,archive
4043,2020-04-18,23 24 29 39 40 41,5 37,,archive
4045,2020-04-25,3 15 17 23 34 38,18 31,,archive
4047,2020-05-02,10 14 16 18 31 43,4 35,,archive
4049,2020-05-09,7 21 22 35 38 39,34 44,,archive
4051,2020-05-16,4 11 16 17 19 26,15 25,,archive
4053,2020-05-23,1 21 25 30 32 45,31 38,,archive
4055,2020-05-30,3 15 19 22 25 44,1 42,,archive
4057,2020-06-06,3 10 18 19 22 27,41 42,,archive
4059,2020-06-13,3 17 29 32 34 38,12 28,,archive
4061,2020-06-20,9 11 17 19 22 29,14 21,,archive
4063,2020-06-27,15 19 24 28 35 41,23 30,,archive
4065,2020-07-04,17 31 33 35 39 42,36 41,,archive
4067,2020-07-11,22 26 27 29 32 38,30 42,,archive
4069,2020-07-18,2 18 21 22 35 43,10 37,,archive
4071,2020-07-25,6 9 16 32 37 44,11 12,,archive
4073,2020-08-01,8 9 23 29 38 42,13 17,,archive
4075,2020-08-08,1 11 17 18 34 42,19 43,,archive
4077,2020-08-15,13 16 29 34 35 41,12 45,,archive
4079,2020-08-22,2 7 9 16 33 43,20 34,,archive
4081,2020-08-29,13 16 20 25 40 44,4 28,,archive
4083,2020-09-05,2 3 13 32 37 38,29 36,,archive
4085,2020-09-12,12 27 28 31 36 39,6 24,,archive
4087,2020-09-19,1 8 14 23 26 41,12 33,,archive
4089,2020-09-26,1 7 22 28 36 42,11 14,,archive
4091,2020-10-03,3 11 21 24 29 38,36 40,,archive
4093,2020-10-10,5 12 24 26 34 37,2 3,,archive
4095,2020-10-17,5 8 12 14 16 38,3 17,,archive
4097,2020-10-24,3 23 30 31 38 45,19 40,,archive
4099,2020-10-31,4 13 19 26 27 34,6 15,,archive
4101,2020-11-07,1 3 7 8 15 35,5 10,,archive
4103,2020-11-14,6 15 23 26 27 45,2 29,,archive
4105,2020-11-21,2 21 27 37 39 42,7 11,,archive
4107,2020-11-28,10 18 20 34 35 37,7 41,,archive
4109,2020-12-05,1 9 11 24 32 41,15 38,,archive
4111,2020-12-12,14 16 35 38 40 43,1 33,,archive
4113,2020-12-19,9 16 26 35 39 41,13 33,,archive
4115,2020-12-26,2 5 11 21 30 32,25 42,,archive
4117,2021-01-02,5 7 14 16 17 44,26 31,,archive
4119,2021-01-09,7 9 20 22 34 45,10 12,,archive
4121,2021-01-16,4 12 14 17 22 33,25 28,,archive
4123,2021-01-23,1 6 8 10 29 40,31 42,,archive
4125,2021-01-30,3 6 15 20 30 31,2 26,,archive
4127,2021-02-06,3 6 8 10 12 24,36 45,,archive
4129,2021-02-13,1 3 4 22 42 43,24 25,,archive
4131,2021-02-20,3 5 9 26 35 41,28 45,,archive
4133,2021-02-27,4 6 24 35 42 45,36 38,,archive
4135,2021-03-06,11 16 26 32 39 42,6 30,,archive
4137,2021-03-13,15 17 22 27 37 40,2 4,,archive
4139,2021-03-20,8 9 13 19 22 32,15 25,,archive
4141,2021-03-27,2 4 12 23 24 35,15 37,,archive
4143,2021-04-03,1 21 31 38 39 41,6 43,,archive
4145,2021-04-10,7 8 20 22 26 42,14 16,,archive
4147,2021-04-17,5 13 17 33 38 44,22 35,,archive
4149,2021-04-24,2 4 8 31 32 44,35 36,,archive
4151,2021-05-01,5 14 18 22 31 42,1 8,,archive
4153,2021-05-08,2 4 9 26 31 41,18 25,,archive
4155,2021-05-15,5 15 16 19 20 41,4 21,,archive
4157,2021-05-22,6 7 9 13 23 27,1 33,,archive
4159,2021-05-29,2 7 16 28 30 42,22 35,,archive
4161,2021-06-05,1 11 24 32 33 44,20 35,,archive
4163,2021-06-12,5 13 15 28 37 45,1 43,,archive
4165,2021-06-19,12 14 30 34 40 41,15 27,,archive
4167,2021-06-26,1 24 26 32 34 36,7 27,,archive
4169,2021-07-03,2 7 27 33 37 42,10 20,,archive
4171,2021-07-10,22 23 28 30 34 38,16 20,,archive
4173,2021-07-17,2 14 30 32 35 38,10 45,,archive
4175,2021-07-24,12 16 26 27 30 40,13 15,,archive
4177,2021-07-31,13 16 18 32 33 41,9 19,,archive
4179,2021-08-07,5 11 12 22 28 36,1 9,,archive
4181,2021-08-14,3 9 13 19 24 28,29 35,,archive
4183,2021-08-21,6 19 34 35 40 43,22 45,,archive
4185,2021-08-28,17 19 21 22 23 30,32 43,,archive
4187,2021-09-04,14 29 31 33 44 45,19 26,,archive
4189,2021-09-11,8 10 17 23 26 34,36 41,,archive
4191,2021-09-18,5 6 15 18 36 43,24 29,,archive
4193,2021-09-25,6 28 29 33 36 40,26 43,,archive
4195,2021-10-02,13 17 26 28 33 44,18 38,,archive
4197,2021-10-09,18 22 24 34 40 42,19 37,,archive
4199,2021-10-16,2 7 17 26 27 38,1 19,,archive
4201,2021-10-23,9 10 16 22 26 32,17 38,,archive
4203,2021-10-30,4 16 26 29 30 32,37 43,,archive
4205,2021-11-06,11 15 28 30 33 39,19 35,,archive
4207,2021-11-13,17 22 26 29 32 40,12 21,,archive
4209,2021-11-20,9 17 20 21 25 33,4 19,,archive
4211,2021-11-27,3 5 27 34 41 45,10 24,,archive
4213,2021-12-04,8 24 31 39 44 45,21 41,,archive
4215,2021-12-11,6 12 27 35 37 39,2 19,,archive
4217,2021-12-18,1 19 25 29 36 44,21 35,,archive
4219,2021-12-25,6 19 21 30 31 42,15 38,,archive
4221,2021-12-31,8 14 15 20 32 43,31 35,,archive
4223,2022-01-08,3 17 20 24 27 29,9 18,,archive
4225,2022-01-15,3 11 19 33 38 42,13 39,,archive
4227,2022-01-22,1 12 14 21 39 43,19 32,,archive
4229,2022-01-29,8 9 22 23 34 40,13 17,,archive
4231,2022-02-05,2 9 10 11 22 37,6 40,,archive
4233,2022-02-12,13 35 36 37 42 43,5 15,,archive
4235,2022-02-19,1 5 18 20 23 34,9 35,,archive
4237,2022-02-26,3 7 16 23 26 34,17 35,,archive
4239,2022-03-05,2 16 18 19 30 40,9 28,,archive
4241,2022-03-12,4 29 35 37 40 41,21 27,,archive
4243,2022-03-19,10 24 32 34 38 43,6 25,,archive
4245,2022-03-26,2 8 13 21 22 33,10 27,,archive
4247,2022-04-02,1 4 6 15 21 27,19 41,,archive
4249,2022-04-09,1 8 19 31 35 40,15 38,,archive
4251,2022-04-16,11 12 14 15 23 37,20 42,,archive
4253,2022-04-23,3 23 31 33 39 45,17 20,,archive
4255,2022-04-30,3 8 10 20 36 42,9 45,,archive
4257,2022-05-07,6 7 11 13 17 45,23 43,,archive
4259,2022-05-14,15 20 25 27 35 39,9 21,,archive
4261,2022-05-21,5 9 13 23 38 41,4 43,,archive
4263,2022-05-28,15 17 19 28 32 33,2 24,,archive
4265,2022-06-04,7 8 13 17 23 25,31 42,,archive
